jsproxy.dll,JScript Proxy Auto-Configuration
KBDA1.DLL,Arabic_English_101 Keyboard Layout
KBDA2.DLL,Arabic_2 Keyboard Layout
KBDA3.DLL,Arabic_French_102 Keyboard Layout
KBDAL.DLL,Albania Keyboard Layout
KBDARME.DLL,Eastern Armenian Keyboard Layout
KBDARMW.DLL,Western Armenian Keyboard Layout
KBDAZE.DLL,Azerbaijan_Cyrillic Keyboard Layout
KBDAZEL.DLL,Azeri-Latin Keyboard Layout
KBDBASH.DLL,Bashkir Keyboard Layout
KBDBE.DLL,Belgian Keyboard Layout
KBDBENE.DLL,Belgian Dutch Keyboard Layout
KBDBGPH.DLL,Bulgarian Phonetic Keyboard Layout
KBDBGPH1.DLL,Bulgarian (Phonetic Traditional) Keyboard Layout
KBDBHC.DLL,Bosnian (Cyrillic) Keyboard Layout
KBDBLR.DLL,Belarusian Keyboard Layout
KBDBR.DLL,Brazilian Keyboard Layout
KBDBU.DLL,Bulgarian (Typewriter) Keyboard Layout
KBDBULG.DLL,Bulgarian Keyboard Layout
KBDCA.DLL,Canadian Multilingual Keyboard Layout
KBDCAN.DLL,Canadian Multilingual Standard Keyboard Layout
KBDCR.DLL,Croatian/Slovenian Keyboard Layout
KBDCZ.DLL,Czech Keyboard Layout
KBDCZ1.DLL,Czech_101 Keyboard Layout
KBDCZ2.DLL,Czech_Programmer's Keyboard Layout
KBDDA.DLL,Danish Keyboard Layout
KBDDIV1.DLL,Divehi Phonetic Keyboard Layout
KBDDIV2.DLL,Divehi Typewriter Keyboard Layout
KBDDV.DLL,Dvorak US English Keyboard Layout
KBDES.DLL,Spanish Alernate Keyboard Layout
KBDEST.DLL,Estonia Keyboard Layout
KBDFA.DLL,Persian Keyboard Layout
KBDFC.DLL,Canadian French Keyboard Layout
KBDFI.DLL,Finnish Keyboard Layout
KBDFI1.DLL,Finnish-Swedish with Sami Keyboard Layout
KBDFO.DLL,Færoese Keyboard Layout
KBDFR.DLL,French Keyboard Layout
KBDGAE.DLL,Gaelic Keyboard Layout
KBDGEO.DLL,Georgian Keyboard Layout
KBDGKL.DLL,Greek_Latin Keyboard Layout
KBDGR.DLL,German Keyboard Layout
KBDGR1.DLL,German_IBM Keyboard Layout
KBDGRLND.DLL,Greenlandic Keyboard Layout
KBDHAU.DLL,Hausa Keyboard Layout
KBDHE.DLL,Greek Keyboard Layout
KBDHE220.DLL,Greek IBM 220 Keyboard Layout
KBDHE319.DLL,Greek IBM 319 Keyboard Layout
KBDHEB.DLL,KBDHEB Keyboard Layout
KBDHELA2.DLL,Greek IBM 220 Latin Keyboard Layout
KBDHELA3.DLL,Greek IBM 319 Latin Keyboard Layout
KBDHEPT.DLL,Greek_Polytonic Keyboard Layout
KBDHU.DLL,Hungarian Keyboard Layout
KBDHU1.DLL,Hungarian 101-key Keyboard Layout
KBDIBO.DLL,Igbo Keyboard Layout
KBDIC.DLL,Icelandic Keyboard Layout
KBDINASA.DLL,Assamese (Inscript) Keyboard Layout
KBDINBE1.DLL,Bengali - Inscript (Legacy) Keyboard Layout
KBDINBE2.DLL,Bengali (Inscript) Keyboard Layout
KBDINBEN.DLL,Bengali Keyboard Layout
KBDINDEV.DLL,Devanagari Keyboard Layout
KBDINGUJ.DLL,Gujarati Keyboard Layout
KBDINHIN.DLL,Hindi Keyboard Layout
KBDINKAN.DLL,Kannada Keyboard Layout
KBDINMAL.DLL,Malayalam Keyboard Layout Keyboard Layout
KBDINMAR.DLL,Marathi Keyboard Layout
KBDINORI.DLL,Oriya Keyboard Layout
KBDINPUN.DLL,Punjabi/Gurmukhi Keyboard Layout
KBDINTAM.DLL,Tamil Keyboard Layout
KBDINTEL.DLL,Telugu Keyboard Layout
KBDINUK2.DLL,Inuktitut Naqittaut Keyboard Layout
KBDIR.DLL,Irish Keyboard Layout
KBDIT.DLL,Italian Keyboard Layout
KBDIT142.DLL,Italian 142 Keyboard Layout
KBDIULAT.DLL,Inuktitut Latin Keyboard Layout
KBDJPN.DLL,JP Japanese Keyboard Layout Stub driver
KBDKAZ.DLL,Kazak_Cyrillic Keyboard Layout
KBDKHMR.DLL,Cambodian Standard Keyboard Layout
KBDKOR.DLL,KO Hangeul Keyboard Layout Stub driver
KBDKYR.DLL,Kyrgyz Keyboard Layout
KBDLA.DLL,Latin-American Spanish Keyboard Layout
KBDLAO.DLL,Lao Standard Keyboard Layout
KBDLT.DLL,Lithuania Keyboard Layout
KBDLT1.DLL,Lithuanian Keyboard Layout
KBDLT2.DLL,Lithuanian Standard Keyboard Layout
KBDLV.DLL,Latvia Keyboard Layout
KBDLV1.DLL,Latvia-QWERTY Keyboard Layout
KBDMAC.DLL,Macedonian (FYROM) Keyboard Layout
KBDMACST.DLL,Macedonian (FYROM) - Standard Keyboard Layout
KBDMAORI.DLL,Maori Keyboard Layout
KBDMLT47.DLL,Maltese 47-key Keyboard Layout
KBDMLT48.DLL,Maltese 48-key Keyboard Layout
KBDMON.DLL,Mongolian Keyboard Layout
KBDMONMO.DLL,Mongolian (Mongolian Script) Keyboard Layout
KBDNE.DLL,Dutch Keyboard Layout
KBDNEPR.DLL,Nepali Keyboard Layout
KBDNO.DLL,Norwegian Keyboard Layout
KBDNO1.DLL,Norwegian with Sami Keyboard Layout
KBDNSO.DLL,Sesotho sa Leboa Keyboard Layout
KBDPASH.DLL,Pashto (Afghanistan) Keyboard Layout
KBDPL.DLL,Polish Keyboard Layout
KBDPL1.DLL,Polish Programmer's Keyboard Layout
KBDPO.DLL,Portuguese Keyboard Layout
KBDRO.DLL,Romanian (Legacy) Keyboard Layout
KBDROPR.DLL,Romanian (Programmers) Keyboard Layout
KBDROST.DLL,Romanian (Standard) Keyboard Layout
KBDRU.DLL,Russian Keyboard Layout
KBDRU1.DLL,Russia(Typewriter) Keyboard Layout
KBDSF.DLL,Swiss French Keyboard Layout
KBDSG.DLL,Swiss German Keyboard Layout
KBDSL.DLL,Slovak Keyboard Layout
KBDSL1.DLL,Slovak(QWERTY) Keyboard Layout
KBDSMSFI.DLL,Sami Extended Finland-Sweden Keyboard Layout
KBDSMSNO.DLL,Sami Extended Norway Keyboard Layout
KBDSN1.DLL,Sinhala Keyboard Layout
KBDSOREX.DLL,Sorbian Extended Keyboard Layout
KBDSORS1.DLL,Sorbian Standard Keyboard Layout
KBDSORST.DLL,Sorbian Standard (Legacy) Keyboard Layout
KBDSP.DLL,Spanish Keyboard Layout
KBDSW.DLL,Swedish Keyboard Layout
KBDSW09.DLL,Sinhala - Wij 9 Keyboard Layout
KBDSYR1.DLL,Syriac Standard Keyboard Layout
KBDSYR2.DLL,Syriac Phoenetic Keyboard Layout
KBDTAJIK.DLL,Tajik Keyboard Layout
KBDTAT.DLL,Tatar_Cyrillic Keyboard Layout
KBDTH0.DLL,Thai Kedmanee Keyboard Layout
KBDTH1.DLL,Thai Pattachote Keyboard Layout
KBDTH2.DLL,Thai Kedmanee (non-ShiftLock) Keyboard Layout
KBDTH3.DLL,Thai Pattachote (non-ShiftLock) Keyboard Layout
KBDTIPRC.DLL,Tibetan (PRC) Keyboard Layout
KBDTUF.DLL,Turkish F Keyboard Layout
KBDTUQ.DLL,Turkish Q Keyboard Layout
KBDTURME.DLL,Turkmen Keyboard Layout
KBDUGHR.DLL,Uyghur (Legacy) Keyboard Layout
KBDUGHR1.DLL,Uyghur Keyboard Layout
KBDUK.DLL,United Kingdom Keyboard Layout
KBDUKX.DLL,United Kingdom Extended Keyboard Layout
KBDUR.DLL,Ukrainian Keyboard Layout
KBDUR1.DLL,Ukrainian (Enhanced) Keyboard Layout
KBDURDU.DLL,Urdu Keyboard Layout
KBDUS.DLL,United States Keyboard Layout
KBDUSA.DLL,US IBM Arabic 238_L Keyboard Layout
KBDUSL.DLL,Dvorak Left-Hand US English Keyboard Layout
KBDUSR.DLL,Dvorak Right-Hand US English Keyboard Layout
KBDUSX.DLL,US Multinational Keyboard Layout
KBDUZB.DLL,Uzbek_Cyrillic Keyboard Layout
KBDVNTC.DLL,Vietnamese Keyboard Layout
KBDWOL.DLL,Wolof Keyboard Layout
KBDYAK.DLL,Yakut - Russia Keyboard Layout
KBDYBA.DLL,Yoruba Keyboard Layout
KBDYCC.DLL,Serbian (Cyrillic) Keyboard Layout
KBDYCL.DLL,Serbian (Latin) Keyboard Layout
KMSVC.DLL,Key Management Service
KernelBase.dll,Windows NT BASE API Client DLL
kbd101.dll,JP Japanese Keyboard Layout for 101
kbd101a.dll,KO Hangeul Keyboard Layout for 101 (Type A)
kbd101b.dll,KO Hangeul Keyboard Layout for 101(Type B)
kbd101c.dll,KO Hangeul Keyboard Layout for 101(Type C)
kbd103.dll,KO Hangeul Keyboard Layout for 103
kbd106.dll,JP Japanese Keyboard Layout for 106
kbd106n.dll,JP Japanese Keyboard Layout for 106
kbdax2.dll,JP Japanese Keyboard Layout for AX2
kbdgeoer.dll,Georgian (Ergonomic) Keyboard Layout
kbdgeoqw.dll,Georgian (QWERTY) Keyboard Layout
kbdibm02.dll,JP Japanese Keyboard Layout for IBM 5576-002/003
kbdlk41a.dll,DEC LK411-AJ Keyboard Layout
kbdnec.dll,JP Japanese Keyboard Layout for (NEC PC-9800)
kbdnec95.dll,JP Japanese Keyboard Layout for (NEC PC-9800 Windows 95)
kbdnecat.dll,JP Japanese Keyboard Layout for (NEC PC-9800 on PC98-NX)
kbdnecnt.dll,JP Japanese NEC PC-9800 Keyboard Layout
kd1394.dll,1394 Kernel Debugger
kdcom.dll,Serial Kernel Debugger
kdusb.dll,USB 2.0 Kernel Debugger
kerberos.dll,Kerberos Security Package
kernel32.dll,Windows NT BASE API Client DLL
kernelceip.dll,Kernel Ceip Task
keyiso.dll,CNG Key Isolation Service
keymgr.dll,Stored User Names and Passwords
korwbrkr.dll,korwbrkr
ksuser.dll,User CSA Library
ktmw32.dll,Windows KTM Win32 Client DLL
L2SecHC.dll,Layer 2 Security Diagnostics Helper Classes
LAPRXY.DLL,Windows Media Logagent Proxy
LangCleanupSysprepAction.dll,Language cleanup Sysprep action
ListSvc.dll,Windows HomeGroup
LocationApi.dll,Microsoft Windows Location API
l2gpstore.dll,Policy Storage dll
l2nacp.dll,Windows Onex Credential Provider
licmgr10.dll,Microsoft® License Manager DLL
linkinfo.dll,Windows Volume Tracking
lltdapi.dll,Link-Layer Topology Mapper API
lltdres.dll,Link-Layer Topology Discovery Resources
lltdsvc.dll,Link-Layer Topology Mapper Service
lmhsvc.dll,TCPIP NetBios Transport Services DLL
loadperf.dll,Load & Unload Performance Counters
localsec.dll,Local Users and Groups MMC Snapin
localspl.dll,Local Spooler DLL
localui.dll,Local Monitor UI DLL
loghours.dll,Schedule Dialog
logoncli.dll,Net Logon Client DLL
lpk.dll,Language Pack
lpksetupproxyserv.dll,COM proxy server for lpksetup.exe
lsasrv.dll,LSA Server DLL
lsmproxy.dll,LSM interfaces proxy Dll
luainstall.dll,Lua manifest install
lz32.dll,LZ Expand/Compress API DLL
MCEWMDRMNDBootstrap.dll,Windows® Media Center WMDRM-ND Receiver Bridge Bootstrap DLL
MFPlay.dll,Media Foundation Playback API DLL
MFWMAAEC.DLL,Windows Media Audio AEC for Media Foundation
MMDevAPI.dll,MMDevice API
MP3DMOD.DLL,Microsoft MP3 Decoder DMO
MP43DECD.DLL,Windows Media MPEG-4 Video Decoder
MP4SDECD.DLL,Windows Media MPEG-4 S Video Decoder
MPG4DECD.DLL,Windows Media MPEG-4 Video Decoder
MPSSVC.dll,Microsoft Protection Service
MSAC3ENC.DLL,Microsoft AC-3 Encoder
MSMPEG2ENC.DLL,Microsoft MPEG-2 Encoder
MSVidCtl.dll,ActiveX control for streaming video
MUILanguageCleanup.dll,MUI Callback for Language pack cleanup
Magnification.dll,Microsoft Magnification API
Mcx2Svc.dll,Media Center Extender Service
McxDriv.dll,Media Center Extender Resources
MediaMetadataHandler.dll,Media Metadata Handler
MsCtfMonitor.dll,MsCtfMonitor DLL
MsPbdaCoInst.dll,Microsoft Protected Broadcast Digital Architecture Class Driver CoInstaller
MsRdpWebAccess.dll,Microsoft Remote Desktop Services Web Access Control
MsiCofire.dll,Corrupted MSI File Recovery Diagnostic Module
mapi32.dll,Extended MAPI 1.0 for Windows NT
mapistub.dll,Extended MAPI 1.0 for Windows NT
mciavi32.dll,Video For Windows MCI driver
mcicda.dll,MCI driver for cdaudio devices
mciqtz32.dll,DirectShow MCI Driver
mciseq.dll,MCI driver for MIDI sequencer
mciwave.dll,MCI driver for waveform audio
mcmde.dll,MCMDE DLL
mcsrchPH.dll,Windows Media Center Search Protocol Handler
mctres.dll,MCT resource DLL
mcupdate_AuthenticAMD.dll,AMD Microcode Update Library
mcupdate_GenuineIntel.dll,Intel Microcode Update Library
mdminst.dll,Modem Class Installer
memdiag.dll,Memory Tester Enhancement
mf.dll,Media Foundation DLL
mf3216.dll,32-bit to 16-bit Metafile Conversion DLL
mfAACEnc.dll,Media Foundation AAC Encoder
mfc40.dll,MFCDLL Shared Library - Retail Version
mfc40u.dll,MFCDLL Shared Library - Retail Version
mfc42.dll,MFCDLL Shared Library - Retail Version
mfc42u.dll,MFCDLL Shared Library - Retail Version
mfc70.dll,MFCDLL Shared Library - Retail Version
mfcsubs.dll,COM+
mfds.dll,Media Foundation Direct Show wrapper DLL
mfdvdec.dll,Media Foundation DV Decoder
mferror.dll,Media Foundation Error DLL
mfh264enc.dll,Media Foundation H264 Encoder
mfmjpegdec.dll,Media Foundation MJPEG Decoder
mfplat.dll,Media Foundation Platform DLL
mfps.dll,Media Foundation Proxy DLL
mfreadwrite.dll,Media Foundation ReadWrite DLL
mfvdsp.dll,Windows Media Foundation Video DSP Components
mgmtapi.dll,Microsoft SNMP Manager API (uses WinSNMP)
microsoft-windows-hal-events.dll,Microsoft-Windows-HAL-Events Resources
microsoft-windows-kernel-power-events.dll,Microsoft-Windows-Kernel-Power-Events Resources
microsoft-windows-kernel-processor-power-events.dll,Microsoft-Windows-Kernel-Processor-Power-Events Resources
midimap.dll,Microsoft MIDI Mapper
migisol.dll,Migration System Isolation Layer
miguiresource.dll,MIG wini32 resources
mimefilt.dll,MIME Filter
mlang.dll,Multi Language Support DLL
mmcbase.dll,MMC Base DLL
mmci.dll,Media class installer
mmcico.dll,Media class co-installer
mmcndmgr.dll,MMC Node Manager DLL
mmcshext.dll,MMC Shell Extension DLL
mmcss.dll,Multimedia Class Scheduler Service
mmres.dll,General Audio Resources
modemui.dll,Windows Modem Properties
montr_ci.dll,Microsoft Monitor Class Installer
moricons.dll,Windows NT Setup Icon Resources Library
mpr.dll,Multiple Provider Router DLL
mprapi.dll,Windows NT MP Router Administration DLL
mprddm.dll,Demand Dial Manager Supervisor
mprdim.dll,Dynamic Interface Manager
mprmsg.dll,Multi-Protocol Router Service Messages DLL
msaatext.dll,Active Accessibility text support
msacm32.dll,Microsoft ACM Audio Filter
msafd.dll,Microsoft Windows Sockets 2.0 Service Provider
msasn1.dll,ASN.1 Runtime APIs
msaudite.dll,Security Audit Events DLL
mscandui.dll,MSCANDUI Server DLL
mscat32.dll,MSCAT32 Forwarder DLL
msclmd.dll,Microsoft Class Mini-driver
mscms.dll,Microsoft Color Matching System DLL
mscoree.dll,Microsoft .NET Runtime Execution Engine
mscorier.dll,Microsoft .NET Runtime IE resources
mscories.dll,Microsoft .NET IE SECURITY REGISTRATION
mscpx32r.dLL,ODBC Code Page Translator Resources
mscpxl32.dLL,ODBC Code Page Translator
msctf.dll,MSCTF Server DLL
msctfp.dll,MSCTFP Server DLL
msctfui.dll,MSCTFUI Server DLL
msdadiag.dll,Built-In Diagnostics
msdart.dll,OLE DB Runtime Routines
msdelta.dll,Microsoft Patch Engine
msdmo.dll,DMO Runtime
msdri.dll,Microsoft Digital Receiver Interface Class Driver
msdrm.dll,Windows Rights Management client
msdtcVSp1res.dll,Microsoft Distributed Transaction Coordinator Resources for Vista SP1
msdtckrm.dll,Microsoft Distributed Transaction Coordinator OLE Transactions KTM Resource Manager DLL
msdtclog.dll,Microsoft Distributed Transaction Coordinator Log Manager DLL
msdtcprx.dll,Microsoft Distributed Transaction Coordinator OLE Transactions Interface Proxy DLL
msdtctm.dll,Microsoft Distributed Transaction Coordinator Transaction Manager DLL
msdtcuiu.dll,Microsoft Distributed Transaction Coordinator Administrative DLL
msexch40.dll,Microsoft Jet Exchange Isam
msexcl40.dll,Microsoft Jet Excel Isam
msfeeds.dll,Microsoft Feeds Manager
msfeedsbs.dll,Microsoft Feeds Background Sync
msftedit.dll,Rich Text Edit Control, v4.1
mshtml.dll,Microsoft (R) HTML Viewer
mshtmled.dll,Microsoft® HTML Editing Component
mshtmler.dll,Microsoft® HTML Editing Component's Resource DLL
msi.dll,Windows Installer
msidcrl30.dll,IDCRL Dynamic Link Library
msident.dll,Microsoft Identity Manager
msidle.dll,User Idle Monitor
msidntld.dll,Microsoft Identity Manager
msieftp.dll,Microsoft Internet Explorer FTP Folder Shell Extension
msihnd.dll,Windows® installer
msiltcfg.dll,Windows Installer Configuration API Stub
msimg32.dll,GDIEXT Client DLL
msimsg.dll,Windows® Installer International Messages
msimtf.dll,Active IMM Server DLL
msisip.dll,MSI Signature SIP Provider
msjet40.dll,Microsoft Jet Engine Library
msjetoledb40.dll,Microsoft OLE DB Provider for Jet
msjint40.dll,Microsoft Jet Database Engine International DLL
msjter40.dll,Microsoft Jet Database Engine Error DLL
msjtes40.dll,Microsoft Jet Expression Service
msls31.dll,Microsoft Line Services library file
msltus40.dll,Microsoft Jet Lotus 1-2-3 Isam
msmmsp.dll,Mount Point Manger Sysprep Utility Library
msmpeg2adec.dll,Microsoft DTV-DVD Audio Decoder
msmpeg2vdec.dll,Microsoft DTV-DVD Video Decoder
msnetobj.dll,DRM ActiveX Network Object
msobjs.dll,System object audit names
msoeacct.dll,Microsoft Internet Account Manager
msoert2.dll,Microsoft Windows Mail RT Lib
msorc32r.dll,ODBC Driver for Oracle Resources
msorcl32.dll,ODBC Driver for Oracle
mspatcha.dll,Microsoft File Patch Application API
mspbda.dll,Microsoft Protected Broadcast Digital Architecture Class Driver
mspbde40.dll,Microsoft Jet Paradox Isam
msports.dll,Ports Class Installer
msprivs.dll,Microsoft Privilege Translations
msrahc.dll,Remote Assistance Diagnostics Provider
msrating.dll,Internet Ratings and Local User Management DLL
msrd2x40.dll,Microsoft (R) Red ISAM
msrd3x40.dll,Microsoft (R) Red ISAM
msrdc.dll,Remote Differential Compression COM server
msrepl40.dll,Microsoft Replication Library
msrle32.dll,Microsoft RLE Compressor
msscntrs.dll,msscntrs.dll
msscp.dll,Windows Media Secure Content Provider
mssha.dll,Windows Security Health Agent
msshavmsg.dll,Windows Security Health Agent Validator Message
msshooks.dll,MSSHooks.dll
mssign32.dll,Microsoft Trust Signing APIs
mssip32.dll,MSSIP32 Forwarder DLL
mssitlb.dll,mssitlb
mssph.dll,Microsoft Search Protocol Handler
mssphtb.dll,Outlook MSSearch Connector
mssprxy.dll,Microsoft Search Proxy
mssrch.dll,mssrch.dll
mssvp.dll,MSSearch Vista Platform
msswch.dll,msswch
mstask.dll,Task Scheduler interface DLL
mstext40.dll,Microsoft Jet Text Isam
mstime.dll,Microsoft (R) Timed Interactive Multimedia Extensions to HTML
mstscax.dll,Remote Desktop Services ActiveX Client
msutb.dll,MSUTB Server DLL
msv1_0.dll,Microsoft Authentication Package v1.0
msvbvm60.dll,Visual Basic Virtual Machine
msvcirt.dll,Windows NT IOStreams DLL
msvcp60.dll,Windows NT C++ Runtime Library DLL
msvcr70.dll,Microsoft® C Runtime Library
msvcrt.dll,Windows NT CRT DLL
msvcrt20.dll,Microsoft® C Runtime Library
msvcrt40.dll,VC 4.x CRT DLL (Forwarded to msvcrt.dll)
msvfw32.dll,Microsoft Video for Windows DLL
msvidc32.dll,Microsoft Video 1 Compressor
mswdat10.dll,Microsoft Jet Sort Tables
mswmdm.dll,Windows Media Device Manager Core
mswsock.dll,Microsoft Windows Sockets 2.0 Service Provider
mswstr10.dll,Microsoft Jet Sort Library
msxbde40.dll,Microsoft Jet xBASE Isam
msxml3.dll,MSXML 3.0 SP11
msxml3r.dll,XML Resources
msxml6.dll,MSXML 6.0 SP3
msxml6r.dll,XML Resources
msyuv.dll,Microsoft UYVY Video Decompressor
mtxclu.dll,Microsoft Distributed Transaction Coordinator Failover Clustering Support DLL
mtxdm.dll,COM+
mtxex.dll,COM+
mtxlegih.dll,COM+
mtxoci.dll,Microsoft Distributed Transaction Coordinator Database Support DLL for Oracle
muifontsetup.dll,MUI Callback for font registry settings
mycomput.dll,Computer Management
mydocs.dll,My Documents Folder UI
NAPCRYPT.DLL,NAP Cryptographic API helper
NAPHLPR.DLL,NAP client config API helper
NAPMONTR.DLL,NAP Netsh Helper
NapiNSP.dll,E-mail Naming Shim Provider
NativeHooks.dll,Microsoft Narrator Native hook handler
NaturalLanguage6.dll,Natural Language Development Platform 6
NcdProp.dll,Advanced network device properties
NetProjW.dll,Connect to a Network Projector
NlsData0000.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0001.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0002.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0003.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0007.dll,Microsoft German Natural Language Server Data and Code
NlsData0009.dll,Microsoft English Natural Language Server Data and Code
NlsData000a.dll,Microsoft Spanish Natural Language Server Data and Code
NlsData000c.dll,Microsoft French Natural Language Server Data and Code
NlsData000d.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData000f.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0010.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0011.dll,Microsoft Japanese Natural Language Server Data and Code
NlsData0013.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0018.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0019.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData001a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData001b.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData001d.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0020.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0021.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0022.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0024.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0026.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0027.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData002a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0039.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData003e.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0045.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0046.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0047.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0049.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData004a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData004b.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData004c.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData004e.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0414.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0416.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0816.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData081a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsData0c1a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0001.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0002.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0003.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0007.dll,Microsoft German Natural Language Server Data and Code
NlsLexicons0009.dll,Microsoft English Natural Language Server Data and Code
NlsLexicons000a.dll,Microsoft Spanish Natural Language Server Data and Code
NlsLexicons000c.dll,Microsoft French Natural Language Server Data and Code
NlsLexicons000d.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons000f.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0010.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0011.dll,Microsoft Japanese Natural Language Server Data and Code
NlsLexicons0013.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0018.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0019.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons001a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons001b.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons001d.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0020.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0021.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0022.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0024.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0026.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0027.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons002a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0039.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons003e.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0045.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0046.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0047.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0049.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons004a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons004b.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons004c.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons004e.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0414.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0416.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0816.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons081a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsLexicons0c1a.dll,Microsoft Neutral Natural Language Server Data and Code
NlsModels0011.dll,Microsoft Japanese Natural Language Server Data and Code
Nlsdl.dll,Nls Downlevel DLL
napdsnap.dll,NAP GPEdit Extension
napipsec.dll,NAP IPSec Enforcement Client
nci.dll,CoInstaller: NET
ncobjapi.dll 
ncrypt.dll,Windows cryptographic library
ncryptui.dll,Windows cryptographic key protection UI library
ncsi.dll,Network Connectivity Status Indicator
nddeapi.dll,Network DDE Share Management APIs
ndfapi.dll,Network Diagnostic Framework Client API
ndfetw.dll,Network Diagnostic Engine Event Interface
ndfhcdiscovery.dll,Network Diagnostic Framework HC Discovery API
ndiscapCfg.dll,NdisCap Notify Object
ndishc.dll,NDIS Helper Classes
ndproxystub.dll,Network Diagnostic Engine Proxy/Stub
negoexts.dll,NegoExtender Security Package
netapi32.dll,Net Win32 API DLL
netbios.dll,NetBIOS Interface Library
netcenter.dll,Network Center control panel
netcfgx.dll,Network Configuration Objects
netcorehc.dll,Networking Core Diagnostics Helper Classes
netdiagfx.dll,Network Diagnostic Framework
netevent.dll,Net Event Handler
netfxperf.dll,netfxperf.lib
neth.dll,Net Help Messages DLL
netid.dll,System Control Panel Applet; Network ID Page
netiohlp.dll,Netio Helper DLL
netjoin.dll,Domain Join DLL
netlogon.dll,Net Logon Services DLL
netman.dll,Network Connections Manager
netmsg.dll,Net Messages DLL
netplwiz.dll,Map Network Drives/Network Places Wizard
netprof.dll,Network Profile Management UI
netprofm.dll,Network List Manager
netshell.dll,Network Connections Shell
nettrace.dll,Network Trace Helper
netutils.dll,Net Win32 API Helpers DLL
networkexplorer.dll,Network Explorer
